IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,98,"","SSL/TLS: Untrusted Certificate Detection","Checks and reports if a remote SSL/TLS service is using a
  certificate which is untrusted / the verification against the system wide trust store has failed.","The remote SSL/TLS server is using the following certificate(s) which failed the verification against the system wide trust store (serial:issuer):

00C4BBECECC04303A2:CN=self-signedkey,O=Sagemcom Ca,C=FR (Server certificate)
",1.3.6.1.4.1.25623.1.0.117764,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,a998f982-f4ff-47a2-8b5b-49e584505cca,"","","","","
Details:
SSL/TLS: Untrusted Certificate Detection
(OID: 1.3.6.1.4.1.25623.1.0.117764)
Version used: 2024-09-27T05:05:23Z
","","","",""
192.168.2.1,mynetwork.home,80,tcp,0.0,Log,80,"","HTTP Security Headers Detection","All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.","Header Name            | Header Value
--------------------------------------
X-Content-Type-Options | nosniff
X-Frame-Options        | DENY
X-XSS-Protection       | 1; mode=block

Missing Headers                   | More Information
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Content-Security-Policy           | https://owasp.org/www-project-secure-headers/#content-security-policy
Cross-Origin-Embedder-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Opener-Policy        | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Resource-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Document-Policy                   | https://w3c.github.io/webappsec-feature-policy/document-policy#document-policy-http-header
Feature-Policy                    | https://owasp.org/www-project-secure-headers/#feature-policy, Note: The Feature Policy header has been renamed to Permissions Policy
Permissions-Policy                | https://w3c.github.io/webappsec-feature-policy/#permissions-policy-http-header-field
Referrer-Policy                   | https://owasp.org/www-project-secure-headers/#referrer-policy
Sec-Fetch-Dest                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Mode                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Site                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-User                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
X-Permitted-Cross-Domain-Policies | https://owasp.org/www-project-secure-headers/#x-permitted-cross-domain-policies
",1.3.6.1.4.1.25623.1.0.112081,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,6547810c-a59d-4ec3-bbbc-422ede7a5c93,"","","","","
Details:
HTTP Security Headers Detection
(OID: 1.3.6.1.4.1.25623.1.0.112081)
Version used: 2021-07-14T06:19:43Z
","","","",""
192.168.2.1,mynetwork.home,9000,tcp,0.0,Log,80,"","HTTP Security Headers Detection","All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.","Missing Headers                   | More Information
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Content-Security-Policy           | https://owasp.org/www-project-secure-headers/#content-security-policy
Cross-Origin-Embedder-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Opener-Policy        | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Resource-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Document-Policy                   | https://w3c.github.io/webappsec-feature-policy/document-policy#document-policy-http-header
Feature-Policy                    | https://owasp.org/www-project-secure-headers/#feature-policy, Note: The Feature Policy header has been renamed to Permissions Policy
Permissions-Policy                | https://w3c.github.io/webappsec-feature-policy/#permissions-policy-http-header-field
Referrer-Policy                   | https://owasp.org/www-project-secure-headers/#referrer-policy
Sec-Fetch-Dest                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Mode                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Site                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-User                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
X-Content-Type-Options            | https://owasp.org/www-project-secure-headers/#x-content-type-options
X-Frame-Options                   | https://owasp.org/www-project-secure-headers/#x-frame-options
X-Permitted-Cross-Domain-Policies | https://owasp.org/www-project-secure-headers/#x-permitted-cross-domain-policies
X-XSS-Protection                  | https://owasp.org/www-project-secure-headers/#x-xss-protection, Note: Most major browsers have dropped / deprecated support for this header in 2020.
",1.3.6.1.4.1.25623.1.0.112081,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,103bded6-3502-44f2-befc-5dff124bb796,"","","","","
Details:
HTTP Security Headers Detection
(OID: 1.3.6.1.4.1.25623.1.0.112081)
Version used: 2021-07-14T06:19:43Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,80,"","HTTP Server type and version","This script detects and reports the HTTP Server's banner
  which might provide the type and version of it.","The remote HTTP Server banner is:

Server: HTTP Server
",1.3.6.1.4.1.25623.1.0.10107,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,fa66e510-438c-4ded-ab28-3827663accf7,"","","","","
Details:
HTTP Server type and version
(OID: 1.3.6.1.4.1.25623.1.0.10107)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.2.1,mynetwork.home,10080,tcp,0.0,Log,80,"","HTTP Server type and version","This script detects and reports the HTTP Server's banner
  which might provide the type and version of it.","The remote HTTP Server banner is:

Server: HTTP Server
",1.3.6.1.4.1.25623.1.0.10107,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,a8a93eb9-549d-4c85-98ac-2127a6679ff3,"","","","","
Details:
HTTP Server type and version
(OID: 1.3.6.1.4.1.25623.1.0.10107)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.2.1,mynetwork.home,80,tcp,0.0,Log,80,"","HTTP Server type and version","This script detects and reports the HTTP Server's banner
  which might provide the type and version of it.","The remote HTTP Server banner is:

Server: HTTP Server
",1.3.6.1.4.1.25623.1.0.10107,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,99dce60d-029a-478e-a227-a44281fcaa66,"","","","","
Details:
HTTP Server type and version
(OID: 1.3.6.1.4.1.25623.1.0.10107)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.2.1,mynetwork.home,9000,tcp,0.0,Log,80,"","HTTP Server type and version","This script detects and reports the HTTP Server's banner
  which might provide the type and version of it.","The remote HTTP Server banner is:

Server: Linux/2.x.x, UPnP/1.0, pvConnect UPnP SDK/1.0, Twonky UPnP SDK/1.1
",1.3.6.1.4.1.25623.1.0.10107,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,db5d4260-9712-4a2e-a9e6-f6f81aba37e6,"","","","","
Details:
HTTP Server type and version
(OID: 1.3.6.1.4.1.25623.1.0.10107)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,80,"","HTTP Server Banner Enumeration","This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).","It was possible to enumerate the following HTTP server banner(s):

Server banner       | Enumeration technique
--------------------------------------------------------------------------------------
Server: HTTP Server | Invalid HTTP 00.5 GET request (non-existent HTTP version) to '/'
",1.3.6.1.4.1.25623.1.0.108708,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,57817454-ac2f-4dae-a207-e810b2bf55cb,"","","","","
Details:
HTTP Server Banner Enumeration
(OID: 1.3.6.1.4.1.25623.1.0.108708)
Version used: 2025-01-31T15:39:24Z
","","","",""
192.168.2.1,mynetwork.home,10080,tcp,0.0,Log,80,"","HTTP Server Banner Enumeration","This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).","It was possible to enumerate the following HTTP server banner(s):

Server banner       | Enumeration technique
--------------------------------------------------------------------------------------
Server: HTTP Server | Invalid HTTP 00.5 GET request (non-existent HTTP version) to '/'
",1.3.6.1.4.1.25623.1.0.108708,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,5e0849bc-3b24-4765-91df-3ad9b3a724bc,"","","","","
Details:
HTTP Server Banner Enumeration
(OID: 1.3.6.1.4.1.25623.1.0.108708)
Version used: 2025-01-31T15:39:24Z
","","","",""
192.168.2.1,mynetwork.home,80,tcp,0.0,Log,80,"","HTTP Server Banner Enumeration","This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).","It was possible to enumerate the following HTTP server banner(s):

Server banner       | Enumeration technique
--------------------------------------------------------------------------------------
Server: HTTP Server | Invalid HTTP 00.5 GET request (non-existent HTTP version) to '/'
",1.3.6.1.4.1.25623.1.0.108708,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,13fd4d82-706e-4964-94ab-285d2c5e9ac2,"","","","","
Details:
HTTP Server Banner Enumeration
(OID: 1.3.6.1.4.1.25623.1.0.108708)
Version used: 2025-01-31T15:39:24Z
","","","",""
192.168.2.1,mynetwork.home,445,tcp,0.0,Log,80,"","SMBv1 Enabled - Active Check","The host has enabled SMBv1 for the SMB Server.","SMBv1 is enabled for the SMB Server
",1.3.6.1.4.1.25623.1.0.140151,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,b40457d2-5892-4397-bd6d-f11d151321ef,"","","","","Checks if SMBv1 is enabled for the SMB Server based on the
  information provided by the following VT:

  - SMB Remote Version Detection (OID: 1.3.6.1.4.1.25623.1.0.807830).
Details:
SMBv1 Enabled - Active Check
(OID: 1.3.6.1.4.1.25623.1.0.140151)
Version used: 2024-01-09T05:06:46Z
","","","",""
192.168.2.1,mynetwork.home,9000,tcp,0.0,Log,80,"","Web Application Scanning Consolidation / Info Reporting","The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.","The Hostname/IP ""mynetwork.home"" was used to access the remote host.

Generic web application scanning is disabled for this host via the ""Enable generic web application scanning"" option within the ""Global variable settings"" of the scan config in use.

This service seems to be able to host PHP scripts.

This service seems to be able to host ASP scripts.

The User-Agent ""Mozilla/5.0 [en] (X11, U; Greenbone OS 22.04.27)"" was used to access the remote host.

Historic /scripts and /cgi-bin are not added to the directories used for web application scanning. You can enable this again with the ""Add historic /scripts and /cgi-bin to directories for CGI scanning"" option within the ""Global variable settings"" of the scan config in use.

The following directories were used for web application scanning:

http://mynetwork.home:9000/

While this is not, in and of itself, a bug, you should manually inspect these directories to ensure that they are in compliance with company security standards
",1.3.6.1.4.1.25623.1.0.111038,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,0f1d7302-2243-4fe5-8b42-c1e59cc443c3,"","","","","
Details:
Web Application Scanning Consolidation / Info Reporting
(OID: 1.3.6.1.4.1.25623.1.0.111038)
Version used: 2024-09-19T05:05:57Z
","","","",""
192.168.2.1,mynetwork.home,,,0.0,Log,80,"","jQuery Detection Consolidation","Consolidation of jQuery detections.","Detected jQuery

Version:       1.8.3
Location:      /js/thirdParty/jquery-1.8.3.min.js
CPE:           cpe:/a:jquery:jquery:1.8.3

Concluded from version/product identification result:
src=""/js/thirdParty/jquery-1.8.3.min.js

Concluded from version/product identification location:
- Identified file: https://mynetwork.home/js/thirdParty/jquery-1.8.3.min.js
- Referenced at:   https://mynetwork.home/

Detected jQuery

Version:       1.8.3
Location:      /js/thirdParty/jquery-1.8.3.min.js
CPE:           cpe:/a:jquery:jquery:1.8.3

Concluded from version/product identification result:
src=""/js/thirdParty/jquery-1.8.3.min.js

Concluded from version/product identification location:
- Identified file: http://mynetwork.home/js/thirdParty/jquery-1.8.3.min.js
- Referenced at:   http://mynetwork.home/
",1.3.6.1.4.1.25623.1.0.150658,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,932ca5bc-7aa7-4666-83d2-6da4d70e2a58,"","","","","
Details:
jQuery Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.150658)
Version used: 2023-07-14T05:06:08Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,80,"","Web Application Scanning Consolidation / Info Reporting","The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.","The Hostname/IP ""mynetwork.home"" was used to access the remote host.

Generic web application scanning is disabled for this host via the ""Enable generic web application scanning"" option within the ""Global variable settings"" of the scan config in use.

The service is responding with a 200 HTTP status code to non-existent files/urls. The following pattern is used to work around possible false detections:
-----
 class=""splash""

-----

Requests to this service are done via HTTP/1.1.

This service seems to be able to host PHP scripts.

This service seems to be able to host ASP scripts.

The User-Agent ""Mozilla/5.0 [en] (X11, U; Greenbone OS 22.04.27)"" was used to access the remote host.

Historic /scripts and /cgi-bin are not added to the directories used for web application scanning. You can enable this again with the ""Add historic /scripts and /cgi-bin to directories for CGI scanning"" option within the ""Global variable settings"" of the scan config in use.

The following directories were used for web application scanning:

https://mynetwork.home/

While this is not, in and of itself, a bug, you should manually inspect these directories to ensure that they are in compliance with company security standards

The following directories were excluded from web application scanning because the ""Regex pattern to exclude directories from CGI scanning"" setting of the VT ""Global variable settings"" (OID: 1.3.6.1.4.1.25623.1.0.12288) for this scan was: ""/(index\.php|image|img|css|js$|js/|javascript|style|theme|icon|jquery|graphic|grafik|picture|bilder|thumbnail|media/|skins?/)""

https://mynetwork.home/gui/js
https://mynetwork.home/js/thirdParty
https://mynetwork.home/js/thirdParty/noUiSlider
https://mynetwork.home/js/thirdParty/pikaday
https://mynetwork.home/js/thirdParty/pikaday/css
https://mynetwork.home/js/thirdParty/pikaday/plugins
https://mynetwork.home/layout/css/desktop

The following cgi scripts were excluded from web application scanning because of the ""Regex pattern to exclude cgi scripts"" setting of the VT ""Web mirroring"" (OID: 1.3.6.1.4.1.25623.1.0.10662) for this scan was: ""\.(js|css)$""

Syntax : cginame (arguments [default value])

https://mynetwork.home/common-bundle.js (_v [7.2.4] )
https://mynetwork.home/gui/js/gui-api.js (_v [7.2.4] )
https://mynetwork.home/gui/js/gui-core.js (_v [7.2.4] )
https://mynetwork.home/gui/js/jquery-utils.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/IPSubnetCalculator.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/attrchange.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/circle-progress.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/cssua.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/dust-full-0.3.0.min.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/dust-helpers-1.1.1.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/jquery-1.8.3.min.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/jquery.csv-0.71.min.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/jquery.nouislider.min.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/jquery.sortElements.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/md5.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/modernizr.custom.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/noUiSlider/nouislider.css (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/noUiSlider/nouislider.min.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/noUiSlider/wNumb.min.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/pikaday/css/pikaday.css (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/pikaday/css/theme.css (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/pikaday/moment.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/pikaday/pikaday.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/pikaday/plugins/pikaday.jquery.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/raphael.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/typeahead.js (_v [7.2.4] )
https://mynetwork.home/js/thirdParty/yepnope.1.5.4-min.js (_v [7.2.4] )
https://mynetwork.home/layout/css/desktop/desktop.css (_v [7.2.4] )
https://mynetwork.home/main-bundle.js (_v [7.2.4] )
https://mynetwork.home/system-csp-production.js (_v [7.2.4] )
",1.3.6.1.4.1.25623.1.0.111038,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,ae7f652d-96a4-4f37-bea0-78c7b85ab47e,"","","","","
Details:
Web Application Scanning Consolidation / Info Reporting
(OID: 1.3.6.1.4.1.25623.1.0.111038)
Version used: 2024-09-19T05:05:57Z
","","","",""
192.168.2.1,mynetwork.home,10080,tcp,0.0,Log,80,"","Web Application Scanning Consolidation / Info Reporting","The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.","The Hostname/IP ""mynetwork.home"" was used to access the remote host.

Generic web application scanning is disabled for this host via the ""Enable generic web application scanning"" option within the ""Global variable settings"" of the scan config in use.

Requests to this service are done via HTTP/1.1.

This service seems to be able to host PHP scripts.

This service seems to be able to host ASP scripts.

The User-Agent ""Mozilla/5.0 [en] (X11, U; Greenbone OS 22.04.27)"" was used to access the remote host.

Historic /scripts and /cgi-bin are not added to the directories used for web application scanning. You can enable this again with the ""Add historic /scripts and /cgi-bin to directories for CGI scanning"" option within the ""Global variable settings"" of the scan config in use.

The following directories were used for web application scanning:

http://mynetwork.home:10080/

While this is not, in and of itself, a bug, you should manually inspect these directories to ensure that they are in compliance with company security standards
",1.3.6.1.4.1.25623.1.0.111038,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,5a712432-b645-43b7-80eb-800167e93c6a,"","","","","
Details:
Web Application Scanning Consolidation / Info Reporting
(OID: 1.3.6.1.4.1.25623.1.0.111038)
Version used: 2024-09-19T05:05:57Z
","","","",""
192.168.2.1,mynetwork.home,80,tcp,0.0,Log,80,"","Web Application Scanning Consolidation / Info Reporting","The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.","The Hostname/IP ""mynetwork.home"" was used to access the remote host.

Generic web application scanning is disabled for this host via the ""Enable generic web application scanning"" option within the ""Global variable settings"" of the scan config in use.

The service is responding with a 200 HTTP status code to non-existent files/urls. The following pattern is used to work around possible false detections:
-----
 class=""splash""

-----

Requests to this service are done via HTTP/1.1.

This service seems to be able to host PHP scripts.

This service seems to be able to host ASP scripts.

The User-Agent ""Mozilla/5.0 [en] (X11, U; Greenbone OS 22.04.27)"" was used to access the remote host.

Historic /scripts and /cgi-bin are not added to the directories used for web application scanning. You can enable this again with the ""Add historic /scripts and /cgi-bin to directories for CGI scanning"" option within the ""Global variable settings"" of the scan config in use.

The following directories were used for web application scanning:

http://mynetwork.home/

While this is not, in and of itself, a bug, you should manually inspect these directories to ensure that they are in compliance with company security standards

The following directories were excluded from web application scanning because the ""Regex pattern to exclude directories from CGI scanning"" setting of the VT ""Global variable settings"" (OID: 1.3.6.1.4.1.25623.1.0.12288) for this scan was: ""/(index\.php|image|img|css|js$|js/|javascript|style|theme|icon|jquery|graphic|grafik|picture|bilder|thumbnail|media/|skins?/)""

http://mynetwork.home/gui/js
http://mynetwork.home/js/thirdParty
http://mynetwork.home/js/thirdParty/noUiSlider
http://mynetwork.home/js/thirdParty/pikaday
http://mynetwork.home/js/thirdParty/pikaday/css
http://mynetwork.home/js/thirdParty/pikaday/plugins
http://mynetwork.home/layout/css/desktop

The following cgi scripts were excluded from web application scanning because of the ""Regex pattern to exclude cgi scripts"" setting of the VT ""Web mirroring"" (OID: 1.3.6.1.4.1.25623.1.0.10662) for this scan was: ""\.(js|css)$""

Syntax : cginame (arguments [default value])

http://mynetwork.home/common-bundle.js (_v [7.2.4] )
http://mynetwork.home/gui/js/gui-api.js (_v [7.2.4] )
http://mynetwork.home/gui/js/gui-core.js (_v [7.2.4] )
http://mynetwork.home/gui/js/jquery-utils.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/IPSubnetCalculator.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/attrchange.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/circle-progress.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/cssua.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/dust-full-0.3.0.min.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/dust-helpers-1.1.1.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/jquery-1.8.3.min.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/jquery.csv-0.71.min.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/jquery.nouislider.min.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/jquery.sortElements.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/md5.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/modernizr.custom.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/noUiSlider/nouislider.css (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/noUiSlider/nouislider.min.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/noUiSlider/wNumb.min.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/pikaday/css/pikaday.css (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/pikaday/css/theme.css (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/pikaday/moment.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/pikaday/pikaday.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/pikaday/plugins/pikaday.jquery.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/raphael.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/typeahead.js (_v [7.2.4] )
http://mynetwork.home/js/thirdParty/yepnope.1.5.4-min.js (_v [7.2.4] )
http://mynetwork.home/layout/css/desktop/desktop.css (_v [7.2.4] )
http://mynetwork.home/main-bundle.js (_v [7.2.4] )
http://mynetwork.home/system-csp-production.js (_v [7.2.4] )
",1.3.6.1.4.1.25623.1.0.111038,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,2bc6e027-844d-4a3d-934e-a63fe78e0a5e,"","","","","
Details:
Web Application Scanning Consolidation / Info Reporting
(OID: 1.3.6.1.4.1.25623.1.0.111038)
Version used: 2024-09-19T05:05:57Z
","","","",""
192.168.2.1,mynetwork.home,,,0.0,Log,80,"","CPE Inventory","This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE.","192.168.2.1|cpe:/a:ietf:transport_layer_security:1.0
192.168.2.1|cpe:/a:ietf:transport_layer_security:1.2
192.168.2.1|cpe:/a:ietf:transport_layer_security:1.3
192.168.2.1|cpe:/a:jquery:jquery:1.8.3
192.168.2.1|cpe:/o:linux:kernel:2.x.x

",1.3.6.1.4.1.25623.1.0.810002,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,af65990e-dd8e-4dd4-8cdf-7381845c9978,"","","","","
Details:
CPE Inventory
(OID: 1.3.6.1.4.1.25623.1.0.810002)
Version used: 2022-07-27T10:11:28Z
","","","",""
